date;turno;previsto;candidato;hdi_50_lower;hdi_50_higher;hdi_90_lower;hdi_90_higher;updated
2020-09-06;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-09-13;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-09-20;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-09-27;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-10-04;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-10-11;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-10-18;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-10-25;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-11-01;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-11-08;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-11-15;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-11-22;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-11-29;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-12-06;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-12-13;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-12-20;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2020-12-27;1;0,341;Bolsonaro;0,3295;0,3524;0,3069;0,3751;2021-12-03
2021-01-03;1;0,341;Bolsonaro;0,3295;0,3524;0,3069;0,3751;2021-12-03
2021-01-10;1;0,341;Bolsonaro;0,3295;0,3524;0,3069;0,3751;2021-12-03
2021-01-17;1;0,342;Bolsonaro;0,3305;0,3534;0,3079;0,3761;2021-12-03
2021-01-24;1;0,341;Bolsonaro;0,3295;0,3524;0,3069;0,3751;2021-12-03
2021-01-31;1;0,341;Bolsonaro;0,3295;0,3524;0,3069;0,3751;2021-12-03
2021-02-07;1;0,341;Bolsonaro;0,3295;0,3524;0,3069;0,3751;2021-12-03
2021-02-14;1;0,341;Bolsonaro;0,3295;0,3524;0,3069;0,3751;2021-12-03
2021-02-21;1;0,341;Bolsonaro;0,3295;0,3524;0,3069;0,3751;2021-12-03
2021-02-28;1;0,341;Bolsonaro;0,3295;0,3524;0,3069;0,3751;2021-12-03
2021-03-07;1;0,334;Bolsonaro;0,3225;0,3454;0,2999;0,3681;2021-12-03
2021-03-14;1;0,329;Bolsonaro;0,3175;0,3404;0,2949;0,3631;2021-12-03
2021-03-21;1;0,308;Bolsonaro;0,2965;0,3194;0,2739;0,3421;2021-12-03
2021-03-28;1;0,308;Bolsonaro;0,2965;0,3194;0,2739;0,3421;2021-12-03
2021-04-04;1;0,308;Bolsonaro;0,2965;0,3194;0,2739;0,3421;2021-12-03
2021-04-11;1;0,308;Bolsonaro;0,2965;0,3194;0,2739;0,3421;2021-12-03
2021-04-18;1;0,312;Bolsonaro;0,3005;0,3234;0,2779;0,3461;2021-12-03
2021-04-25;1;0,314;Bolsonaro;0,3025;0,3254;0,2799;0,3481;2021-12-03
2021-05-02;1;0,314;Bolsonaro;0,3025;0,3254;0,2799;0,3481;2021-12-03
2021-05-09;1;0,314;Bolsonaro;0,3025;0,3254;0,2799;0,3481;2021-12-03
2021-05-16;1;0,296;Bolsonaro;0,2845;0,3074;0,2619;0,3301;2021-12-03
2021-05-23;1;0,296;Bolsonaro;0,2845;0,3074;0,2619;0,3301;2021-12-03
2021-05-30;1;0,296;Bolsonaro;0,2845;0,3074;0,2619;0,3301;2021-12-03
2021-06-06;1;0,291;Bolsonaro;0,2795;0,3024;0,2569;0,3251;2021-12-03
2021-06-13;1;0,291;Bolsonaro;0,2795;0,3024;0,2569;0,3251;2021-12-03
2021-06-20;1;0,291;Bolsonaro;0,2795;0,3024;0,2569;0,3251;2021-12-03
2021-06-27;1;0,281;Bolsonaro;0,2695;0,2924;0,2469;0,3151;2021-12-03
2021-07-04;1;0,278;Bolsonaro;0,2665;0,2894;0,2439;0,3121;2021-12-03
2021-07-11;1;0,282;Bolsonaro;0,2705;0,2934;0,2479;0,3161;2021-12-03
2021-07-18;1;0,274;Bolsonaro;0,2625;0,2854;0,2399;0,3081;2021-12-03
2021-07-25;1;0,274;Bolsonaro;0,2625;0,2854;0,2399;0,3081;2021-12-03
2021-08-01;1;0,278;Bolsonaro;0,2665;0,2894;0,2439;0,3121;2021-12-03
2021-08-08;1;0,272;Bolsonaro;0,2605;0,2834;0,2379;0,3061;2021-12-03
2021-08-15;1;0,272;Bolsonaro;0,2605;0,2834;0,2379;0,3061;2021-12-03
2021-08-22;1;0,28;Bolsonaro;0,2685;0,2914;0,2459;0,3141;2021-12-03
2021-08-29;1;0,277;Bolsonaro;0,2655;0,2884;0,2429;0,3111;2021-12-03
2021-09-05;1;0,279;Bolsonaro;0,2675;0,2904;0,2449;0,3131;2021-12-03
2021-09-12;1;0,267;Bolsonaro;0,2555;0,2784;0,2329;0,3011;2021-12-03
2021-09-19;1;0,27;Bolsonaro;0,2585;0,2814;0,2359;0,3041;2021-12-03
2021-09-26;1;0,266;Bolsonaro;0,2545;0,2774;0,2319;0,3001;2021-12-03
2021-10-03;1;0,275;Bolsonaro;0,2635;0,2864;0,2409;0,3091;2021-12-03
2021-10-10;1;0,292;Bolsonaro;0,2805;0,3034;0,2579;0,3261;2021-12-03
2021-10-17;1;0,292;Bolsonaro;0,2805;0,3034;0,2579;0,3261;2021-12-03
2021-10-24;1;0,309;Bolsonaro;0,2975;0,3204;0,2749;0,3431;2021-12-03
2021-10-31;1;0,28;Bolsonaro;0,2685;0,2914;0,2459;0,3141;2021-12-03
2021-11-07;1;0,276;Bolsonaro;0,2645;0,2874;0,2419;0,3101;2021-12-03
2021-11-14;1;0,272;Bolsonaro;0,2605;0,2834;0,2379;0,3061;2021-12-03
2021-11-21;1;0,254;Bolsonaro;0,2425;0,2654;0,2199;0,2881;2021-12-03
2021-11-28;1;0,254;Bolsonaro;0,2425;0,2654;0,2199;0,2881;2021-12-03
2021-12-05;1;0,263;Bolsonaro;0,2515;0,2744;0,2289;0,2971;2021-12-03
2021-12-12;1;0,267;Bolsonaro;0,2555;0,2784;0,2329;0,3011;2021-12-03
2021-12-19;1;0,269;Bolsonaro;0,2575;0,2804;0,2349;0,3031;2021-12-03
2020-09-06;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-09-13;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-09-20;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-09-27;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-10-04;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-10-11;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-10-18;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-10-25;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-11-01;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-11-08;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-11-15;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-11-22;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-11-29;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-12-06;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-12-13;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-12-20;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2020-12-27;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2021-01-03;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2021-01-10;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2021-01-17;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2021-01-24;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2021-01-31;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2021-02-07;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2021-02-14;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2021-02-21;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2021-02-28;1;0,169;Lula;0,1575;0,1804;0,1349;0,2031;2021-12-03
2021-03-07;1;0,17;Lula;0,1585;0,1814;0,1359;0,2041;2021-12-03
2021-03-14;1;0,23;Lula;0,2185;0,2414;0,1959;0,2641;2021-12-03
2021-03-21;1;0,271;Lula;0,2595;0,2824;0,2369;0,3051;2021-12-03
2021-03-28;1;0,271;Lula;0,2595;0,2824;0,2369;0,3051;2021-12-03
2021-04-04;1;0,271;Lula;0,2595;0,2824;0,2369;0,3051;2021-12-03
2021-04-11;1;0,271;Lula;0,2595;0,2824;0,2369;0,3051;2021-12-03
2021-04-18;1;0,271;Lula;0,2595;0,2824;0,2369;0,3051;2021-12-03
2021-04-25;1;0,294;Lula;0,2825;0,3054;0,2599;0,3281;2021-12-03
2021-05-02;1;0,294;Lula;0,2825;0,3054;0,2599;0,3281;2021-12-03
2021-05-09;1;0,294;Lula;0,2825;0,3054;0,2599;0,3281;2021-12-03
2021-05-16;1;0,317;Lula;0,3055;0,3284;0,2829;0,3511;2021-12-03
2021-05-23;1;0,317;Lula;0,3055;0,3284;0,2829;0,3511;2021-12-03
2021-05-30;1;0,317;Lula;0,3055;0,3284;0,2829;0,3511;2021-12-03
2021-06-06;1;0,319;Lula;0,3075;0,3304;0,2849;0,3531;2021-12-03
2021-06-13;1;0,318;Lula;0,3065;0,3294;0,2839;0,3521;2021-12-03
2021-06-20;1;0,318;Lula;0,3065;0,3294;0,2839;0,3521;2021-12-03
2021-06-27;1;0,346;Lula;0,3345;0,3574;0,3119;0,3801;2021-12-03
2021-07-04;1;0,347;Lula;0,3355;0,3584;0,3129;0,3811;2021-12-03
2021-07-11;1;0,376;Lula;0,3645;0,3874;0,3419;0,4101;2021-12-03
2021-07-18;1;0,382;Lula;0,3705;0,3934;0,3479;0,4161;2021-12-03
2021-07-25;1;0,382;Lula;0,3705;0,3934;0,3479;0,4161;2021-12-03
2021-08-01;1;0,413;Lula;0,4015;0,4244;0,3789;0,4471;2021-12-03
2021-08-08;1;0,407;Lula;0,3955;0,4184;0,3729;0,4411;2021-12-03
2021-08-15;1;0,406;Lula;0,3945;0,4174;0,3719;0,4401;2021-12-03
2021-08-22;1;0,406;Lula;0,3945;0,4174;0,3719;0,4401;2021-12-03
2021-08-29;1;0,408;Lula;0,3965;0,4194;0,3739;0,4421;2021-12-03
2021-09-05;1;0,409;Lula;0,3975;0,4204;0,3749;0,4431;2021-12-03
2021-09-12;1;0,404;Lula;0,3925;0,4154;0,3699;0,4381;2021-12-03
2021-09-19;1;0,4;Lula;0,3885;0,4114;0,3659;0,4341;2021-12-03
2021-09-26;1;0,415;Lula;0,4035;0,4264;0,3809;0,4491;2021-12-03
2021-10-03;1;0,399;Lula;0,3875;0,4104;0,3649;0,4331;2021-12-03
2021-10-10;1;0,383;Lula;0,3715;0,3944;0,3489;0,4171;2021-12-03
2021-10-17;1;0,383;Lula;0,3715;0,3944;0,3489;0,4171;2021-12-03
2021-10-24;1;0,373;Lula;0,3615;0,3844;0,3389;0,4071;2021-12-03
2021-10-31;1;0,38;Lula;0,3685;0,3914;0,3459;0,4141;2021-12-03
2021-11-07;1;0,399;Lula;0,3875;0,4104;0,3649;0,4331;2021-12-03
2021-11-14;1;0,404;Lula;0,3925;0,4154;0,3699;0,4381;2021-12-03
2021-11-21;1;0,41;Lula;0,3985;0,4214;0,3759;0,4441;2021-12-03
2021-11-28;1;0,419;Lula;0,4075;0,4304;0,3849;0,4531;2021-12-03
2021-12-05;1;0,42;Lula;0,4085;0,4314;0,3859;0,4541;2021-12-03
2021-12-12;1;0,421;Lula;0,4095;0,4324;0,3869;0,4551;2021-12-03
2021-12-19;1;0,423;Lula;0,4115;0,4344;0,3889;0,4571;2021-12-03
2020-09-06;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-09-13;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-09-20;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-09-27;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-10-04;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-10-11;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-10-18;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-10-25;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-11-01;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-11-08;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-11-15;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-11-22;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-11-29;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-12-06;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-12-13;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-12-20;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2020-12-27;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-01-03;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-01-10;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-01-17;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-01-24;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-01-31;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-02-07;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-02-14;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-02-21;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-02-28;1;0,06;Ciro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-03-07;1;0,085;Ciro;0,0735;0,0964;0,0509;0,1191;2021-12-03
2021-03-14;1;0,075;Ciro;0,0635;0,0864;0,0409;0,1091;2021-12-03
2021-03-21;1;0,062;Ciro;0,0505;0,0734;0,0279;0,0961;2021-12-03
2021-03-28;1;0,062;Ciro;0,0505;0,0734;0,0279;0,0961;2021-12-03
2021-04-04;1;0,062;Ciro;0,0505;0,0734;0,0279;0,0961;2021-12-03
2021-04-11;1;0,062;Ciro;0,0505;0,0734;0,0279;0,0961;2021-12-03
2021-04-18;1;0,066;Ciro;0,0545;0,0774;0,0319;0,1001;2021-12-03
2021-04-25;1;0,071;Ciro;0,0595;0,0824;0,0369;0,1051;2021-12-03
2021-05-02;1;0,071;Ciro;0,0595;0,0824;0,0369;0,1051;2021-12-03
2021-05-09;1;0,071;Ciro;0,0595;0,0824;0,0369;0,1051;2021-12-03
2021-05-16;1;0,071;Ciro;0,0595;0,0824;0,0369;0,1051;2021-12-03
2021-05-23;1;0,071;Ciro;0,0595;0,0824;0,0369;0,1051;2021-12-03
2021-05-30;1;0,071;Ciro;0,0595;0,0824;0,0369;0,1051;2021-12-03
2021-06-06;1;0,066;Ciro;0,0545;0,0774;0,0319;0,1001;2021-12-03
2021-06-13;1;0,102;Ciro;0,0905;0,1134;0,0679;0,1361;2021-12-03
2021-06-20;1;0,102;Ciro;0,0905;0,1134;0,0679;0,1361;2021-12-03
2021-06-27;1;0,102;Ciro;0,0905;0,1134;0,0679;0,1361;2021-12-03
2021-07-04;1;0,096;Ciro;0,0845;0,1074;0,0619;0,1301;2021-12-03
2021-07-11;1;0,095;Ciro;0,0835;0,1064;0,0609;0,1291;2021-12-03
2021-07-18;1;0,102;Ciro;0,0905;0,1134;0,0679;0,1361;2021-12-03
2021-07-25;1;0,102;Ciro;0,0905;0,1134;0,0679;0,1361;2021-12-03
2021-08-01;1;0,098;Ciro;0,0865;0,1094;0,0639;0,1321;2021-12-03
2021-08-08;1;0,07;Ciro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-08-15;1;0,07;Ciro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-08-22;1;0,07;Ciro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-08-29;1;0,068;Ciro;0,0565;0,0794;0,0339;0,1021;2021-12-03
2021-09-05;1;0,071;Ciro;0,0595;0,0824;0,0369;0,1051;2021-12-03
2021-09-12;1;0,069;Ciro;0,0575;0,0804;0,0349;0,1031;2021-12-03
2021-09-19;1;0,074;Ciro;0,0625;0,0854;0,0399;0,1081;2021-12-03
2021-09-26;1;0,076;Ciro;0,0645;0,0874;0,0419;0,1101;2021-12-03
2021-10-03;1;0,07;Ciro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-10-10;1;0,056;Ciro;0,0445;0,0674;0,0219;0,0901;2021-12-03
2021-10-17;1;0,056;Ciro;0,0445;0,0674;0,0219;0,0901;2021-12-03
2021-10-24;1;0,069;Ciro;0,0575;0,0804;0,0349;0,1031;2021-12-03
2021-10-31;1;0,065;Ciro;0,0535;0,0764;0,0309;0,0991;2021-12-03
2021-11-07;1;0,069;Ciro;0,0575;0,0804;0,0349;0,1031;2021-12-03
2021-11-14;1;0,067;Ciro;0,0555;0,0784;0,0329;0,1011;2021-12-03
2021-11-21;1;0,064;Ciro;0,0525;0,0754;0,0299;0,0981;2021-12-03
2021-11-28;1;0,071;Ciro;0,0595;0,0824;0,0369;0,1051;2021-12-03
2021-12-05;1;0,07;Ciro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-12-12;1;0,069;Ciro;0,0575;0,0804;0,0349;0,1031;2021-12-03
2021-12-19;1;0,069;Ciro;0,0575;0,0804;0,0349;0,1031;2021-12-03
2020-09-06;1;0,129;Moro;0,1175;0,1404;0,0949;0,1631;2021-12-03
2020-12-27;1;0,07;Moro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-01-03;1;0,07;Moro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-01-10;1;0,07;Moro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-01-17;1;0,07;Moro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-01-24;1;0,07;Moro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-01-31;1;0,07;Moro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-02-07;1;0,07;Moro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-02-14;1;0,07;Moro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-02-21;1;0,07;Moro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-02-28;1;0,07;Moro;0,0585;0,0814;0,0359;0,1041;2021-12-03
2021-03-07;1;0,093;Moro;0,0815;0,1044;0,0589;0,1271;2021-12-03
2021-03-14;1;0,082;Moro;0,0705;0,0934;0,0479;0,1161;2021-12-03
2021-03-21;1;0,06;Moro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-03-28;1;0,06;Moro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-04-04;1;0,06;Moro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-04-11;1;0,06;Moro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-04-18;1;0,03;Moro;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-04-25;1;0,03;Moro;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-05-02;1;0,03;Moro;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-05-09;1;0,03;Moro;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-05-16;1;0,05;Moro;0,0385;0,0614;0,0159;0,0841;2021-12-03
2021-05-23;1;0,05;Moro;0,0385;0,0614;0,0159;0,0841;2021-12-03
2021-05-30;1;0,05;Moro;0,0385;0,0614;0,0159;0,0841;2021-12-03
2021-06-06;1;0,047;Moro;0,0355;0,0584;0,0129;0,0811;2021-12-03
2021-06-13;1;0,052;Moro;0,0405;0,0634;0,0179;0,0861;2021-12-03
2021-06-20;1;0,052;Moro;0,0405;0,0634;0,0179;0,0861;2021-12-03
2021-06-27;1;0,052;Moro;0,0405;0,0634;0,0179;0,0861;2021-12-03
2021-07-04;1;0,052;Moro;0,0405;0,0634;0,0179;0,0861;2021-12-03
2021-07-11;1;0,06;Moro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-07-18;1;0,047;Moro;0,0355;0,0584;0,0129;0,0811;2021-12-03
2021-07-25;1;0,047;Moro;0,0355;0,0584;0,0129;0,0811;2021-12-03
2021-08-01;1;0,06;Moro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-08-08;1;0,06;Moro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-08-15;1;0,06;Moro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-08-22;1;0,06;Moro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-08-29;1;0,06;Moro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-09-05;1;0,06;Moro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-09-12;1;0,06;Moro;0,0485;0,0714;0,0259;0,0941;2021-12-03
2021-09-19;1;0,061;Moro;0,0495;0,0724;0,0269;0,0951;2021-12-03
2021-09-26;1;0,052;Moro;0,0405;0,0634;0,0179;0,0861;2021-12-03
2021-10-03;1;0,063;Moro;0,0515;0,0744;0,0289;0,0971;2021-12-03
2021-10-10;1;0,053;Moro;0,0415;0,0644;0,0189;0,0871;2021-12-03
2021-10-17;1;0,066;Moro;0,0545;0,0774;0,0319;0,1001;2021-12-03
2021-10-24;1;0,066;Moro;0,0545;0,0774;0,0319;0,1001;2021-12-03
2021-10-31;1;0,139;Moro;0,1275;0,1504;0,1049;0,1731;2021-12-03
2021-11-07;1;0,129;Moro;0,1175;0,1404;0,0949;0,1631;2021-12-03
2021-11-14;1;0,125;Moro;0,1135;0,1364;0,0909;0,1591;2021-12-03
2021-11-21;1;0,126;Moro;0,1145;0,1374;0,0919;0,1601;2021-12-03
2021-11-28;1;0,131;Moro;0,1195;0,1424;0,0969;0,1651;2021-12-03
2021-12-05;1;0,135;Moro;0,1235;0,1464;0,1009;0,1691;2021-12-03
2021-12-12;1;0,137;Moro;0,1255;0,1484;0,1029;0,1711;2021-12-03
2021-12-19;1;0,141;Moro;0,1295;0,1524;0,1069;0,1751;2021-12-03
2020-09-06;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-09-13;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-09-20;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-09-27;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-10-04;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-10-11;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-10-18;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-10-25;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-11-01;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-11-08;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-11-15;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-11-22;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-11-29;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-12-06;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-12-13;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-12-20;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2020-12-27;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-01-03;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-01-10;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-01-17;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-01-24;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-01-31;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-02-07;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-02-14;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-02-21;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-02-28;1;0,03;Doria;0,0185;0,0414;0,001;0,0641;2021-12-03
2021-03-07;1;0,038;Doria;0,0265;0,0494;0,0039;0,0721;2021-12-03
2021-03-14;1;0,036;Doria;0,0245;0,0474;0,0019;0,0701;2021-12-03
2021-03-21;1;0,036;Doria;0,0245;0,0474;0,0019;0,0701;2021-12-03
